order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue,year,month,week,day_of_week,discounted_price,revenue_per_unit,daily_demand
51600,62af189b-3100-4a40-af3f-aa340866fb31,Automotive,488.68,4,2023-03-31,North America,BankTransfer,3,0,3.6,0,1954.72,2023,3,13,4,488.68,488.68,31
51601,19b39fb8-972b-4cb7-9a13-ed576da743ef,Sports,295.04,1,2024-12-28,Asia,BankTransfer,2,0,3.2,15,250.78,2024,12,52,5,250.78400000000002,250.78,16
51602,d8f6a840-24f3-4386-ad07-562dadf68787,Fashion,321.56,2,2023-12-09,Africa,Cash,3,1,4.6,10,578.81,2023,12,49,5,289.404,289.405,37
51603,6f985199-a54d-4abd-903c-c7a781227e99,Beauty,467.69,5,2023-07-11,Oceania,PayPal,9,0,4.1,10,2104.6,2023,7,28,1,420.921,420.91999999999996,55
51604,d7f39bc5-98e8-4de5-a8d4-9e74e7751f01,Beauty,471.22,5,2023-01-21,Oceania,PayPal,8,0,3.4,0,2356.1,2023,1,3,5,471.22,471.21999999999997,32
51605,cbf13a7c-2c03-4e74-896d-b5f48785c2ce,Toys,251.42,5,2025-07-13,North America,PayPal,4,0,4.2,0,1257.1,2025,7,28,6,251.42,251.42,43
51606,bc7320b4-3199-436a-827f-86d26c3b6a14,Automotive,49.14,1,2023-12-13,North America,BankTransfer,9,1,4.0,0,49.14,2023,12,50,2,49.14,49.14,40
51607,0c7b84d0-ac61-44fa-97dc-3332eeac740a,Sports,194.45,2,2023-02-11,North America,BankTransfer,9,0,3.6,10,350.01,2023,2,6,5,175.005,175.005,24
51608,35af83cf-e1d1-4ca6-ab49-e86ea3873bfb,Fashion,67.66,1,2024-10-26,Africa,BankTransfer,8,0,2.8,10,60.89,2024,10,43,5,60.894,60.89,53
51609,17ed5f7f-20d5-4328-ad85-bd507c351074,Sports,77.18,1,2023-08-26,South America,CreditCard,3,0,3.5,15,65.6,2023,8,34,5,65.60300000000001,65.6,39
51610,ab45ae46-fc0b-4311-9fa9-7cd678beb9ad,Beauty,322.98,1,2023-06-19,North America,Cash,6,0,2.6,0,322.98,2023,6,25,0,322.98,322.98,61
51611,2c3d2fb9-162e-4a8c-8760-d0d0bbcd260a,Fashion,170.37,3,2023-10-19,North America,CreditCard,1,0,2.3,0,511.11,2023,10,42,3,170.37,170.37,48
51612,639cc24b-3344-469d-bd61-7f6f73e51a80,Beauty,193.3,4,2025-02-17,Europe,Cash,4,0,3.8,5,734.54,2025,2,8,0,183.635,183.635,47
51613,28c682f9-d8fb-42d7-b6fd-dae74255098c,Automotive,207.495,6,2024-11-22,South America,Cash,2,0,4.9,0,1244.97,2024,11,47,4,207.495,207.495,42
51614,32ab2af5-54d5-4bd8-bbb1-5ebd26698352,Home,56.07,5,2023-06-03,Asia,Cash,3,0,2.9,0,280.35,2023,6,22,5,56.07,56.07000000000001,49
51615,bb8e9e66-bf60-433f-b951-da95dbb005c3,Fashion,85.45,1,2024-04-02,Africa,Cash,9,0,3.0,0,85.45,2024,4,14,1,85.45,85.45,22
51616,aded061d-a506-42f8-a8ae-d43e9a8827fd,Automotive,218.93,4,2025-03-08,Europe,CreditCard,6,0,3.4,5,831.93,2025,3,10,5,207.9835,207.9825,22
51617,e048f790-f7ac-42d8-8eb4-031e8a834701,Toys,317.84,5,2023-06-28,Oceania,BankTransfer,5,0,2.4,5,1509.74,2023,6,26,2,301.948,301.948,42
51618,8619b3c2-2113-4866-ab19-a608d49320dc,Sports,100.21,2,2023-12-13,South America,BankTransfer,8,0,4.5,10,180.38,2023,12,50,2,90.189,90.19,37
51619,49bf4338-343b-486b-888c-e409a9ec8320,Automotive,342.52,4,2023-06-22,North America,BankTransfer,6,0,3.9,20,1096.06,2023,6,25,3,274.016,274.015,57
51620,30d1bea7-b550-4961-923e-c5f69203a65e,Beauty,431.5,1,2023-01-09,South America,BankTransfer,5,0,2.1,5,409.92,2023,1,2,0,409.92499999999995,409.92,26
51621,f874869d-6774-4c90-b98e-5b8c8b8523b5,Toys,57.32,5,2025-07-26,Africa,Cash,4,0,2.7,5,272.27,2025,7,30,5,54.454,54.45399999999999,62
51622,23ded05f-3ced-4565-93b1-f0380e5278bc,Sports,82.926,3,2024-11-09,Oceania,PayPal,1,0,2.2,0,248.78,2024,11,45,5,82.926,82.92666666666666,64
51623,9506e01e-9f7b-47ca-9de1-6624dceafaf2,Fashion,90.522,5,2025-11-08,Oceania,PayPal,6,0,3.3,0,452.61,2025,11,45,5,90.522,90.522,97
51624,816b5f63-4183-410e-9fe3-da0e1b9b4e39,Beauty,304.62300000000005,4,2024-11-13,Africa,PayPal,8,0,4.5,0,1218.49,2024,11,46,2,304.62300000000005,304.6225,63
51625,c4f61505-25b2-41f6-8c5e-a66c98a3fdc2,Beauty,137.9,4,2024-02-03,Europe,Cash,8,0,3.0,5,524.02,2024,2,5,5,131.005,131.005,43
51626,e4808194-4747-4caf-b9b2-cf47b0c03f04,Beauty,456.77,5,2024-06-20,South America,PayPal,4,0,2.5,0,2283.85,2024,6,25,3,456.77,456.77,49
51627,346172ce-ad31-4de1-bdcc-800026d004b3,Beauty,299.54,1,2025-05-17,South America,CreditCard,8,0,3.9,5,284.56,2025,5,20,5,284.563,284.56,35
51628,d7ca9ab8-9ec1-442f-bdae-a7cbf84068a0,Sports,190.66,3,2023-02-26,North America,PayPal,3,0,2.6,10,514.78,2023,2,8,6,171.594,171.59333333333333,46
51629,95a88679-8064-4933-af47-c86651aa5df5,Beauty,46.83,5,2023-10-19,Asia,BankTransfer,3,0,3.1,20,187.32,2023,10,42,3,37.464,37.464,51
51630,9063cca3-92e2-4417-a2bc-f0e6614d574e,Electronics,130.95,2,2023-08-15,Africa,Cash,8,0,3.9,0,261.9,2023,8,33,1,130.95,130.95,46
51631,bc2cb24d-5129-4d40-aa04-3a419d37e0c2,Fashion,343.33200000000005,5,2025-11-01,Asia,BankTransfer,7,0,2.0,5,1630.83,2025,11,44,5,326.16540000000003,326.166,74
51632,b3866da3-f28a-49ed-8685-de335ed2b1bc,Toys,68.12,2,2023-05-06,Africa,BankTransfer,9,0,2.7,10,122.62,2023,5,18,5,61.30800000000001,61.31,43
51633,4518b58a-25f7-4b48-b433-52ba1b344d4a,Beauty,268.17,1,2025-08-06,Oceania,PayPal,5,0,4.5,0,268.17,2025,8,32,2,268.17,268.17,37
51634,3a63c6ff-3a1d-444b-aed4-551cd04f4672,Electronics,71.14,3,2023-02-12,Europe,Cash,5,0,4.8,0,213.42,2023,2,6,6,71.14,71.14,35
51635,dadaf198-63f2-4089-b16c-a30cc5e424df,Fashion,326.2,4,2025-12-03,Europe,Cash,4,0,2.5,15,1109.08,2025,12,49,2,277.27,277.27,64
51636,65da24f1-1319-4a4d-be09-7451563db311,Beauty,307.79,5,2023-05-10,Europe,Cash,1,0,3.6,0,1538.95,2023,5,19,2,307.79,307.79,29
51637,09a67ea6-3665-4976-baae-05adb3056af8,Electronics,305.22,3,2024-05-15,Europe,BankTransfer,7,0,3.3,15,778.31,2024,5,20,2,259.437,259.43666666666667,47
51638,7c68946f-2b88-4c04-bca6-369ca34f7ede,Home,54.2,4,2023-04-10,South America,Cash,1,0,3.1,15,184.28,2023,4,15,0,46.07,46.07,43
51639,760a8899-15e6-4b2f-bf04-abdc3a976813,Fashion,53.02,3,2025-12-15,Africa,BankTransfer,3,0,4.1,0,159.06,2025,12,51,0,53.02,53.02,38
51640,481b0fb4-b53f-4719-8831-b91af0c65a54,Sports,345.78,2,2025-02-22,Oceania,Cash,8,0,3.4,0,691.56,2025,2,8,5,345.78,345.78,33
51641,c10a0336-14bd-4af7-a88b-3442bdc9a04e,Home,314.04,4,2023-10-19,Asia,BankTransfer,4,0,2.3,5,1193.35,2023,10,42,3,298.338,298.3375,51
51642,c9602a5d-8aa8-4085-bfa1-d293dd29f0f8,Sports,402.52,5,2024-12-23,North America,PayPal,5,0,2.7,10,1811.34,2024,12,52,0,362.268,362.268,43
51643,4c5f7b3f-04c7-46d1-a557-bf412e47d725,Toys,441.16,3,2023-01-01,Europe,CreditCard,2,0,3.7,10,1191.13,2023,1,52,6,397.04400000000004,397.04333333333335,39
51644,c1e13d6a-57e9-4210-87a0-0f82a63d39c7,Automotive,21.38,5,2025-01-03,Africa,BankTransfer,8,0,3.0,15,90.86,2025,1,1,4,18.173,18.172,28
51645,af8159f1-1ab5-49b6-b449-64bd91990566,Toys,250.99,3,2023-08-15,Africa,CreditCard,4,0,3.5,0,752.97,2023,8,33,1,250.99,250.99,38
51646,38fcb497-d5a1-4b17-8d63-e4f2fe1a04ed,Electronics,499.28,4,2025-03-12,Asia,Cash,1,0,3.8,0,1997.12,2025,3,11,2,499.28,499.28,39
51647,367bec7a-0bb2-4570-bf85-7b6918780350,Fashion,233.47,3,2024-06-19,North America,PayPal,3,0,2.4,10,630.37,2024,6,25,2,210.123,210.12333333333333,31
51648,dc7591ff-8b25-4e68-a565-aaa7847434f4,Electronics,464.43,5,2025-08-31,Africa,CreditCard,5,0,3.4,0,2322.15,2025,8,35,6,464.43,464.43,33
51649,99b91e1b-9918-403d-ba6f-d788e47d55a2,Beauty,327.09,2,2025-10-20,Africa,CreditCard,7,0,3.7,20,523.34,2025,10,43,0,261.67199999999997,261.67,36
51650,99b998e8-58b7-4010-947a-4d2568f38f87,Automotive,414.18,1,2024-08-03,Europe,PayPal,9,0,4.3,0,414.18,2024,8,31,5,414.18,414.18,39
51651,c0c6a0f4-69b4-436f-b3f8-66a096aea745,Toys,161.08,4,2024-07-20,Europe,Cash,7,0,4.5,0,644.32,2024,7,29,5,161.08,161.08,43
51652,e3531e05-f263-49be-adba-c20471b7eb97,Home,22.18,3,2024-03-31,Africa,BankTransfer,6,0,3.2,0,66.54,2024,3,13,6,22.18,22.180000000000003,39
51653,6223adef-0a40-4b09-9fbf-78549901f2eb,Toys,420.5,3,2024-03-12,North America,PayPal,4,0,2.5,0,1261.5,2024,3,11,1,420.5,420.5,46
51654,cd94e71d-2d59-4e6d-b54f-a9c6eac4d95d,Electronics,249.74,4,2024-08-10,Europe,CreditCard,9,0,4.8,0,998.96,2024,8,32,5,249.74,249.74,31
51655,6a28410f-dd79-486b-befa-6a2c07d7c2d3,Sports,183.29,1,2025-10-02,Asia,BankTransfer,2,0,3.3,0,183.29,2025,10,40,3,183.29,183.29,41
51656,f51ebf9e-d6e1-4a24-a646-ce8b49455415,Toys,55.06,3,2023-03-14,South America,BankTransfer,1,0,3.4,0,165.18,2023,3,11,1,55.06,55.06,29
51657,e6511304-ec2b-4860-896d-1fc408649571,Fashion,274.49,4,2025-05-06,Asia,PayPal,2,0,2.6,10,988.16,2025,5,19,1,247.04100000000003,247.04,38
51658,93047df1-c657-4d23-96c2-0629cb058a06,Beauty,357.36,2,2023-12-23,South America,Cash,3,0,4.3,0,714.72,2023,12,51,5,357.36,357.36,41
51659,7a39d62c-7689-4bf0-8bca-f982b782f83d,Electronics,474.77,1,2025-04-01,Africa,PayPal,7,0,3.2,0,474.77,2025,4,14,1,474.77,474.77,53
51660,aff053bd-3cdf-4d04-a3fc-a538759fa6b5,Fashion,116.56,4,2023-07-12,North America,CreditCard,9,0,4.0,0,466.24,2023,7,28,2,116.56,116.56,45
51661,c649b074-6807-4f23-9b53-cf34f99a9f2e,Home,77.69,1,2024-02-26,North America,PayPal,5,0,3.0,15,66.04,2024,2,9,0,66.03649999999999,66.04,24
51662,8f383923-420a-4403-b2af-8a734518907a,Home,410.62,3,2023-06-27,Europe,BankTransfer,8,0,3.0,20,985.49,2023,6,26,1,328.49600000000004,328.49666666666667,43
51663,72c695cd-8e00-47ea-a48e-fb0743bb02ec,Toys,462.65,5,2023-02-24,Oceania,Cash,3,0,3.0,5,2197.59,2023,2,8,4,439.5175,439.51800000000003,38
51664,9d314c95-8b66-4920-a1de-7fb8b10db45c,Sports,113.95,5,2023-01-14,Asia,Cash,6,0,2.3,10,512.78,2023,1,2,5,102.555,102.556,56
51665,807c750e-5eca-4df1-9c08-d3f9948460d3,Home,291.15,1,2024-10-15,Asia,PayPal,8,0,2.8,0,291.15,2024,10,42,1,291.15,291.15,45
51666,0e659032-6ab1-47ad-8575-7d4cab0cef6b,Fashion,457.14,1,2023-04-10,Asia,Cash,5,0,3.7,0,457.14,2023,4,15,0,457.14,457.14,32
51667,ddedf7e3-b416-4d6b-929a-d3d23c3bf8b5,Sports,417.94,1,2023-03-23,Africa,BankTransfer,6,0,4.4,0,417.94,2023,3,12,3,417.94,417.94,48
51668,9e114b45-fab0-424a-b1b8-ddefa103dcfc,Home,477.33,5,2023-02-17,Europe,Cash,6,0,3.2,0,2386.65,2023,2,7,4,477.33,477.33000000000004,45
51669,c5f40a10-b758-4da1-af8d-c5040bf76fc9,Beauty,300.18,2,2024-07-26,Africa,BankTransfer,6,0,2.4,0,600.36,2024,7,30,4,300.18,300.18,32
51670,e6515739-e4dd-4911-b92d-d9e444d20b54,Sports,160.32,2,2023-10-12,South America,BankTransfer,2,0,2.3,15,272.54,2023,10,41,3,136.272,136.27,46
51671,b983115f-a71d-4c95-9eb4-97ccadf22719,Sports,372.32,2,2024-10-04,Europe,CreditCard,6,0,3.1,10,670.18,2024,10,40,4,335.088,335.09,50
51672,65b6d380-6782-4c7b-a43e-890342872987,Toys,279.14,4,2023-12-23,Europe,CreditCard,5,0,3.2,10,1004.9,2023,12,51,5,251.226,251.225,44
51673,93b98f34-cc3d-4151-829d-abbde3b3f4aa,Sports,350.2,1,2025-04-11,Asia,BankTransfer,9,1,3.8,10,315.18,2025,4,15,4,315.18,315.18,57
51674,eef02e41-412f-4af7-aeea-f1da6e873c37,Fashion,47.77,5,2025-12-09,Asia,Cash,9,0,2.1,20,191.08,2025,12,50,1,38.216,38.216,51
51675,d22635d9-40a7-4c5e-9de6-83c387623f1b,Electronics,231.11,4,2023-04-17,Asia,CreditCard,2,0,3.3,15,785.77,2023,4,16,0,196.4435,196.4425,56
51676,c117f124-4770-4d88-b8cd-b41d7a56654b,Sports,404.28,2,2023-12-14,Africa,BankTransfer,4,0,3.5,5,768.13,2023,12,50,3,384.066,384.065,37
51677,5ffcee98-1ede-4b5e-ba00-8d7550f55167,Fashion,389.17,5,2025-02-23,Europe,CreditCard,9,0,2.3,10,1751.26,2025,2,8,6,350.25300000000004,350.252,54
51678,e19bbc4e-ba2f-4ca6-aa0a-b7ba689ddd56,Fashion,109.9,1,2025-02-26,North America,Cash,3,0,3.4,5,104.4,2025,2,9,2,104.405,104.4,36
51679,0e8af668-e2f9-48e7-8b7f-7ca0c53c6b5b,Fashion,228.02,5,2025-08-22,North America,CreditCard,4,0,4.1,5,1083.1,2025,8,34,4,216.619,216.61999999999998,56
51680,97110226-0ef1-45a9-b5e5-556ab76edf62,Sports,366.46,1,2023-05-11,Asia,BankTransfer,6,0,2.3,5,348.14,2023,5,19,3,348.13699999999994,348.14,36
51681,d15aaba3-b320-4d2a-b9a1-6ef67e49e02b,Electronics,70.8,1,2025-03-06,North America,PayPal,9,0,4.6,5,67.26,2025,3,10,3,67.25999999999999,67.26,38
51682,50d520a5-7fe0-4751-afe2-74efb4ccfc1d,Beauty,333.53,2,2024-03-20,Asia,PayPal,3,0,3.1,0,667.06,2024,3,12,2,333.53,333.53,42
51683,75df647d-31dd-454b-a940-e31fa16e55c9,Beauty,145.476,6,2023-11-07,Asia,BankTransfer,4,0,2.3,0,872.86,2023,11,45,1,145.476,145.47666666666666,53
51684,95a44cc6-8880-4392-bf21-4393a4d7816a,Automotive,109.52,2,2024-10-19,North America,PayPal,5,0,2.3,15,186.18,2024,10,42,5,93.092,93.09,51
51685,ca75920e-ae9e-4ce1-9ac5-d57631d7d86b,Beauty,477.98,4,2025-10-12,Oceania,Cash,9,0,2.3,0,1911.92,2025,10,41,6,477.98,477.98,31
51686,d98cf11b-b16c-4719-b299-60e10ee2ed66,Home,332.39,2,2025-12-06,Africa,CreditCard,3,0,2.3,0,664.78,2025,12,49,5,332.39,332.39,44
51687,8d44c0be-74df-4dc7-895b-40a75233c1d1,Toys,391.63,4,2024-01-16,North America,BankTransfer,8,0,4.5,20,1253.22,2024,1,3,1,313.30400000000003,313.305,35
51688,89cf6785-4364-46b5-a87b-ecad603166f4,Electronics,159.22,3,2023-04-22,South America,Cash,8,0,4.3,20,382.13,2023,4,16,5,127.376,127.37666666666667,33
51689,353f551f-7b45-425b-867b-f01e1fb07eb7,Electronics,306.67,4,2023-04-04,North America,BankTransfer,8,1,2.9,5,1165.35,2023,4,14,1,291.3365,291.3375,26
51690,8aaf8d2f-aab4-45c7-bf3e-6c8cc78fe91a,Toys,346.66,4,2023-08-30,Europe,PayPal,6,0,3.3,5,1317.31,2023,8,35,2,329.327,329.3275,32
51691,ba35f14a-3b83-4004-b8b5-2c4f689527ce,Fashion,286.68,2,2024-04-10,South America,Cash,6,0,4.0,15,487.36,2024,4,15,2,243.678,243.68,52
51692,96faff69-e0ec-4936-a195-24da8d4b9caf,Electronics,282.31,3,2025-10-14,Oceania,PayPal,3,0,4.3,5,804.58,2025,10,42,1,268.1945,268.1933333333333,27
51693,57a26a1b-090c-46be-84cb-5b5c118db09d,Fashion,54.65,1,2023-08-06,Asia,Cash,6,0,2.3,20,43.72,2023,8,31,6,43.72,43.72,34
51694,6fb2a7f8-9b70-4044-b45b-9831dfa06c0d,Fashion,108.67,5,2024-12-11,Africa,Cash,6,0,4.1,5,516.18,2024,12,50,2,103.23649999999999,103.23599999999999,53
51695,3ad47906-8b9f-4eee-8b6f-1236f4850bd0,Home,50.85,4,2024-02-15,Europe,Cash,9,0,3.0,10,183.06,2024,2,7,3,45.765,45.765,42
51696,4f00d1b9-be20-436c-8286-08bada0ec5db,Automotive,65.06,3,2024-02-12,South America,BankTransfer,5,0,5.0,0,195.18,2024,2,7,0,65.06,65.06,39
51697,46a5d955-c00c-493d-9db5-89f412388a28,Toys,167.53,5,2025-01-20,Europe,BankTransfer,8,0,3.4,5,795.77,2025,1,4,0,159.15349999999998,159.154,57
51698,3a140300-cc08-43a9-80b4-a8a8e242f394,Home,326.29,5,2024-02-19,Oceania,PayPal,8,1,4.1,15,1386.73,2024,2,8,0,277.3465,277.346,28
51699,6a4df5dd-6ff9-4246-b8fc-5f403c088b2d,Electronics,200.25,2,2023-06-29,Asia,BankTransfer,9,0,2.3,5,380.48,2023,6,26,3,190.23749999999998,190.24,47
51700,b68cb159-90c2-428a-8489-abf16ca10bbe,Sports,190.27,1,2024-06-27,North America,CreditCard,6,0,2.9,10,171.24,2024,6,26,3,171.24300000000002,171.24,29
51701,6db56f05-1628-4c16-95f1-d39cb49262be,Electronics,424.575,3,2024-11-26,North America,CreditCard,6,0,3.6,0,1273.72,2024,11,48,1,424.575,424.5733333333333,40
51702,22472f82-720c-4c6e-8a50-616afd317451,Toys,300.09,2,2024-10-25,Oceania,BankTransfer,2,0,2.4,0,600.18,2024,10,43,4,300.09,300.09,46
51703,30f10f4d-4705-4484-a39e-9f3edbfa6c60,Home,129.17,4,2024-08-22,Oceania,CreditCard,6,0,2.7,0,516.68,2024,8,34,3,129.17,129.17,44
51704,2976359b-68e2-4fa4-bb67-c5b49d7ffca1,Home,333.57,2,2023-09-03,North America,PayPal,1,1,4.0,5,633.78,2023,9,35,6,316.89149999999995,316.89,42
51705,9939de40-3ccb-426a-aeec-addccf50d1be,Sports,320.23,3,2024-06-03,North America,Cash,4,0,3.9,0,960.69,2024,6,23,0,320.23,320.23,23
51706,ead02411-3ecc-412d-8eb1-6e5f79e92df6,Beauty,133.61,4,2023-06-01,Oceania,CreditCard,5,0,5.0,0,534.44,2023,6,22,3,133.61,133.61,41
51707,12dbb1da-a623-4b8d-a641-d4c914bef227,Beauty,142.65,1,2024-10-14,South America,PayPal,5,0,2.2,15,121.25,2024,10,42,0,121.2525,121.25,62
51708,f2fe81fc-52a5-4b0a-9d79-de3cd4000c40,Home,289.18,1,2023-07-25,Asia,CreditCard,9,0,3.3,15,245.8,2023,7,30,1,245.803,245.8,48
51709,857c623d-3e00-4b46-a243-a98004aa3943,Toys,61.13700000000001,6,2023-11-03,Africa,PayPal,5,0,4.1,0,366.82,2023,11,44,4,61.13700000000001,61.13666666666666,41
51710,4f570bf9-8380-4e0f-948f-e399f3cbc557,Toys,496.74,4,2023-09-16,North America,CreditCard,6,0,2.6,0,1986.96,2023,9,37,5,496.74,496.74,28
51711,e4952f5d-f4be-414f-b337-24bb4a160853,Fashion,350.18,2,2023-10-13,Africa,Cash,5,0,2.4,10,630.32,2023,10,41,4,315.16200000000003,315.16,59
51712,5db0638b-dcdf-45b7-b364-db4d6169539d,Fashion,206.36,5,2024-03-14,North America,Cash,5,0,4.6,5,980.21,2024,3,11,3,196.042,196.042,41
51713,cb6ddd37-406a-4426-b421-45953d45c40d,Automotive,299.56,3,2024-06-29,Asia,BankTransfer,8,0,4.2,0,898.68,2024,6,26,5,299.56,299.56,52
51714,0e7e35fb-46f7-4e63-8b6d-dca808861b5f,Home,29.38,3,2023-02-06,Oceania,BankTransfer,5,0,3.9,0,88.14,2023,2,6,0,29.38,29.38,56
51715,1f01349b-db00-4ec2-9857-7725c81c85f0,Electronics,400.26,2,2024-01-20,Africa,Cash,6,0,4.1,0,800.52,2024,1,3,5,400.26,400.26,46
51716,5390b974-8fb5-45d7-ac27-c6702b0d352e,Electronics,223.84,4,2024-09-16,Africa,Cash,4,0,3.2,15,761.06,2024,9,38,0,190.264,190.265,31
51717,900e139e-c303-4c2c-bd23-bec30bbea66c,Beauty,26.39,4,2024-09-21,Asia,CreditCard,9,0,4.0,5,100.28,2024,9,38,5,25.0705,25.07,61
51718,9730d419-67dd-4924-a1d4-3e1deeec3a9c,Toys,430.929,6,2023-11-26,Oceania,CreditCard,7,0,4.3,5,2456.3,2023,11,47,6,409.38255,409.3833333333334,58
51719,6a035dd3-720e-4c17-84c7-ac0e172f9a47,Beauty,419.94000000000005,3,2024-11-16,North America,CreditCard,2,0,3.0,5,1196.83,2024,11,46,5,398.94300000000004,398.9433333333333,81
51720,49529a0e-a50a-47c5-9a72-79d706091714,Fashion,28.21,2,2023-05-30,Asia,PayPal,1,0,4.5,15,47.96,2023,5,22,1,23.9785,23.98,40
51721,908cff7c-a91a-48af-a80d-8fd6ce76b57f,Electronics,325.71,2,2025-05-01,South America,Cash,6,0,5.0,0,651.42,2025,5,18,3,325.71,325.71,57
51722,af491985-8b17-4ec2-a9e4-139a2eb36370,Sports,424.32,4,2023-09-04,North America,CreditCard,8,0,2.5,20,1357.82,2023,9,36,0,339.456,339.455,54
51723,7c0b8fb0-1172-4ae8-a079-ebcd4a2824d7,Automotive,123.82,5,2024-05-09,Africa,Cash,5,0,2.5,15,526.23,2024,5,19,3,105.24699999999999,105.24600000000001,49
51724,c543c7b1-8e26-4aaa-b5d4-537689605eb4,Toys,440.39,4,2025-12-14,South America,BankTransfer,7,0,2.2,0,1761.56,2025,12,50,6,440.39,440.39,26
51725,fa95d2d5-4fef-4e6e-be46-c20c070826d8,Electronics,10.34,2,2024-05-24,Oceania,Cash,9,0,4.3,0,20.68,2024,5,21,4,10.34,10.34,40
51726,e93f7e4e-3cd9-4777-babd-9bd21b3cdf2b,Electronics,422.24,2,2024-07-26,Oceania,PayPal,3,0,3.2,0,844.48,2024,7,30,4,422.24,422.24,21
51727,e17b9d34-790c-4b0c-b41b-b19fcf058acf,Toys,334.95,1,2024-02-23,Oceania,CreditCard,9,0,4.9,0,334.95,2024,2,8,4,334.95,334.95,43
51728,e4a05401-ff40-4eee-b73e-0118daa53c0d,Home,420.77,5,2024-12-08,North America,CreditCard,4,0,3.6,0,2103.85,2024,12,49,6,420.77,420.77,33
51729,1ca72fab-0cf5-4906-8d74-a6ffe981e3ad,Home,35.74,5,2024-03-02,South America,BankTransfer,1,0,4.4,0,178.7,2024,3,9,5,35.74,35.739999999999995,48
51730,5c80db31-b72c-4f16-b0b7-8ae742f2185e,Home,28.01,5,2023-05-15,Europe,CreditCard,4,0,2.3,0,140.05,2023,5,20,0,28.01,28.01,51
51731,9686d855-0ef8-4e76-958b-090254a7889f,Toys,216.88,3,2023-12-12,Asia,CreditCard,4,0,4.6,0,650.64,2023,12,50,1,216.88,216.88,39
51732,4da8d3e8-44d0-428c-9528-ee4ea9b2e5c6,Electronics,352.458,5,2023-11-25,Asia,BankTransfer,4,0,3.2,0,1762.29,2023,11,47,5,352.458,352.45799999999997,60
51733,9661f5ab-91dc-43d0-8d1b-0ef356bd9df9,Toys,425.65,4,2025-09-10,Africa,Cash,3,0,2.6,0,1702.6,2025,9,37,2,425.65,425.65,31
51734,fbe8cd05-a7f8-44d2-a5eb-484055d6c94e,Electronics,471.21,4,2025-03-29,Europe,Cash,9,0,4.6,5,1790.6,2025,3,13,5,447.64949999999993,447.65,45
51735,631207e4-8872-4135-9438-77905210a192,Sports,47.32,5,2024-02-21,Asia,BankTransfer,9,0,2.7,20,189.28,2024,2,8,2,37.856,37.856,46
51736,95cf19d7-fe60-4154-b831-ac064a146851,Sports,181.05,4,2023-12-19,Africa,Cash,8,0,4.6,0,724.2,2023,12,51,1,181.05,181.05,32
51737,473c2abd-21e9-490b-ae03-94a6b34f0802,Toys,406.11,4,2023-10-29,North America,CreditCard,4,0,2.4,0,1624.44,2023,10,43,6,406.11,406.11,46
51738,338d9c77-8e2d-413c-995b-bd5243fc64aa,Automotive,140.21,5,2025-09-01,Oceania,BankTransfer,9,0,2.4,15,595.89,2025,9,36,0,119.1785,119.178,47
51739,b23d393e-2181-416b-9b83-d973af29b64a,Toys,373.56,2,2025-07-11,Europe,PayPal,6,0,3.5,10,672.41,2025,7,28,4,336.204,336.205,25
51740,d6fd98fb-c422-40de-a10b-88acf86947a4,Sports,150.12,1,2024-12-17,South America,BankTransfer,2,0,4.0,5,142.61,2024,12,51,1,142.614,142.61,29
51741,e8918d13-e8fb-4840-b7fb-64ec952359d5,Sports,52.3,3,2025-07-13,Europe,CreditCard,8,0,3.6,15,133.36,2025,7,28,6,44.455,44.45333333333334,38
51742,e7b4be06-4375-4d31-b825-2734f22e019d,Electronics,496.31,2,2024-01-06,Europe,CreditCard,5,0,2.0,10,893.36,2024,1,1,5,446.67900000000003,446.68,39
51743,42bc6fcc-690d-492e-9ba2-808b664f3803,Automotive,347.83,3,2025-05-20,South America,CreditCard,2,0,3.4,0,1043.49,2025,5,21,1,347.83,347.83,59
51744,b031512e-f792-4747-b969-4ba48cdad6e4,Automotive,429.31,1,2025-08-18,South America,BankTransfer,2,0,3.6,5,407.84,2025,8,34,0,407.8445,407.84,52
51745,b1df820d-cf7e-41f1-90f1-7b5b71afe450,Home,442.48,2,2025-07-29,Africa,BankTransfer,5,0,2.4,0,884.96,2025,7,31,1,442.48,442.48,33
51746,b6760d83-3282-403f-89cd-eee7c19780e9,Beauty,277.89,1,2025-06-17,Europe,PayPal,8,0,2.4,0,277.89,2025,6,25,1,277.89,277.89,62
51747,4f7a518c-91f8-4dc2-9ddb-aab72f2acefa,Home,454.39,2,2023-07-05,North America,CreditCard,4,0,3.9,0,908.78,2023,7,27,2,454.39,454.39,36
51748,0ad1f99e-4293-4af1-928c-864b1cd0a6ac,Beauty,235.78,3,2023-05-18,North America,CreditCard,5,0,4.2,0,707.34,2023,5,20,3,235.78,235.78,26
51749,5954c400-7836-4e30-98e4-1aebcd427b3a,Toys,451.15,5,2025-07-28,Asia,Cash,5,0,4.0,0,2255.75,2025,7,31,0,451.15,451.15,50
51750,955009af-f090-466a-8640-89a59d554ba5,Beauty,428.99,4,2024-06-30,Oceania,CreditCard,2,0,3.3,0,1715.96,2024,6,26,6,428.99,428.99,51
